BlueDriver Data Log
Sep 9, 2018 6:06:57 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
127.1,74,315.4,53.3,100,19,63.6,18,73.3,1574,11.0,12.954,20,17.6
130.2,74,330.8,53.1,100,25,61.6,18,72.8,1796,13.3,13.006,20,16.8
133.3,74,349.7,52.9,100,29,63.2,18,72.5,1696,13.4,12.999,19,17.3
136.4,74,371.8,52.9,100,34,61.6,18,69.2,1700,12.7,12.960,19,17.3
139.5,74,387.4,52.5,99,36,38.8,18,62.4,1516,8.4,13.020,19,7.2
142.6,75,384.4,52.9,101,34,24.8,18,28.9,1241,0.0,12.855,19,5.6
145.7,75,372.1,53.3,101,28,27.8,18,32.8,1212,0.4,13.027,19,6.0
148.8,75,364.1,53.7,101,21,22.5,18,26.5,1184,0.4,12.960,19,5.4
151.9,75,362.3,53.7,100,20,57.0,18,68.4,1337,10.5,13.039,19,8.3
155.0,75,362.6,54.1,101,19,17.5,18,21.6,1197,0.6,13.002,19,4.2
158.1,75,356.0,53.7,100,15,38.8,18,44.2,1230,5.8,12.950,19,13.9
161.2,75,365.0,53.3,99,21,49.8,18,53.3,1489,6.2,12.949,19,9.3
164.3,75,368.0,53.0,101,23,25.3,18,28.6,1246,2.5,12.977,19,6.3
167.4,75,365.8,53.1,101,22,19.5,18,23.2,1209,0.4,12.968,19,4.8
170.5,75,364.0,53.3,101,18,24.4,18,28.0,1259,0.4,13.013,19,5.5
173.6,75,361.5,54.1,101,11,22.6,18,27.3,1152,0.4,12.968,19,4.9
176.7,75,355.2,54.5,101,7,16.5,18,21.5,864,0.3,12.960,19,3.1
179.8,75,352.0,54.5,101,5,26.6,18,30.6,1054,1.2,12.960,19,5.9
182.9,75,352.0,54.4,100,8,30.0,18,36.9,1629,4.2,12.904,19,7.2
186.0,75,348.4,54.1,101,10,16.7,18,21.0,1069,0.3,13.015,19,4.0
189.1,75,344.0,54.1,101,9,27.4,18,32.6,1186,0.0,12.960,19,5.6
192.2,75,343.7,54.1,101,3,31.7,18,40.7,994,0.2,13.040,19,6.1
195.3,75,338.0,54.1,101,0,27.8,18,37.0,862,0.3,12.975,19,3.9
198.4,75,331.6,54.1,101,0,1.7,6,8.1,119,20.1,12.692,19,1.8
201.5,75,328.0,54.1,101,0,0.0,3,0.0,0,1.6,12.640,19,6.3
204.6,75,328.0,54.1,101,0,0.0,3,0.0,0,1.6,12.641,19,6.3
207.7,75,328.0,54.1,101,0,0.3,3,0.6,13,1.6,12.640,19,6.3
210.8,75,328.1,54.1,101,0,0.0,3,0.0,0,1.6,12.640,19,6.3
213.9,75,328.0,54.1,101,0,19,6.3
