BlueDriver Data Log
Aug 9, 2018 7:13:45 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
272.8,73,394.3,79.6,101,8,18.9,18,22.8,1112,0.0,12.960,19,4.1
275.9,73,388.4,79.6,101,5,19.6,18,23.9,1089,0.0,12.976,19,4.3
279.0,73,384.0,79.6,101,4,22.2,18,27.4,1038,0.4,12.800,19,5.1
282.1,73,380.0,79.6,101,5,17.3,18,21.3,1143,0.1,12.960,19,4.5
285.2,73,373.4,79.6,101,0,37.8,18,50.9,720,0.0,12.905,19,5.1
288.3,73,362.0,79.6,101,0,39.9,18,51.9,734,0.0,12.911,19,5.5
291.4,73,355.6,79.6,101,0,27.6,18,33.8,896,0.2,13.040,19,4.5
294.5,73,349.1,79.6,101,0,16.5,18,21.5,764,0.4,12.892,19,2.7
297.6,73,343.2,80.0,101,0,74.4,18,89.6,395,0.1,12.871,19,19.5
300.7,73,340.0,80.0,101,0,0.0,3,0.0,0,1.6,12.640,19,6.3
303.8,73,340.0,80.0,101,0,0.0,3,0.0,0,1.6,12.640,19,6.3
306.9,73,340.0,80.0,101,0,0.0,3,0.0,0,1.6,12.641,19,6.3
310.0,73,340.0,80.0,101,0,0.0,3,0.1,3,1.6,12.640,19,6.3
313.1,73,340.0,80.0,101,0,3,0.0,0,1.6,12.640,19,6.3
