BlueDriver Data Log
Aug 8, 2018 7:06:07 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
291.4,75,424.0,80.4,101,34,29.1,20,36.7,1080,0.4,12.960,20,4.9
294.5,75,424.0,80.4,101,31,25.6,20,30.0,1291,0.4,13.040,20,5.8
297.6,75,424.0,80.8,101,27,20.0,20,22.9,1336,0.4,12.818,20,5.0
300.7,75,423.7,80.8,101,20,18.1,20,21.5,1254,0.4,12.994,20,4.8
303.8,75,420.0,81.2,100,18,21.7,20,27.6,1365,3.8,12.814,20,8.5
306.9,75,419.5,81.6,101,17,16.3,20,21.0,1136,0.4,12.960,21,3.5
310.0,75,413.1,81.6,101,16,17.6,20,21.6,1077,0.4,12.960,21,3.5
313.1,76,409.4,81.2,101,14,35.9,20,50.6,1609,6.5,12.960,21,7.5
316.2,76,412.0,81.2,101,15,20.7,20,24.3,1149,0.2,12.960,20,4.1
319.3,76,408.0,81.2,100,14,25.2,20,29.9,1316,1.8,12.960,21,8.7
322.4,76,407.6,81.2,101,15,23.9,20,28.7,1348,1.0,12.960,21,5.8
325.5,76,404.0,81.2,100,15,29.5,20,34.6,1402,2.0,12.960,20,5.8
328.6,76,403.0,81.2,100,16,18.2,20,23.8,1096,0.9,12.960,21,3.9
331.7,76,394.3,81.2,101,10,17.6,20,21.3,1024,0.8,13.028,21,3.9
334.8,76,392.0,81.3,101,8,40.5,20,42.8,1760,5.3,12.827,21,9.4
337.9,76,392.0,81.3,100,13,26.3,20,38.4,1345,4.6,12.960,20,4.5
341.0,76,390.5,81.5,101,12,15.4,20,18.1,1158,0.4,12.960,20,3.7
344.1,76,384.4,81.2,101,12,18.8,20,22.8,1139,0.0,12.837,21,4.4
347.2,76,384.0,81.2,101,10,28.5,20,34.3,1190,0.0,12.946,21,5.8
350.3,76,380.0,81.2,101,6,21.8,20,27.5,1203,0.4,12.960,21,5.1
353.4,76,377.2,81.6,101,6,18.0,20,21.7,1195,0.4,13.034,21,4.4
356.5,76,374.8,81.6,101,5,19.2,20,22.0,1175,0.4,12.880,21,4.1
359.6,76,368.5,81.6,101,1,26.0,20,32.5,687,0.4,12.906,21,3.5
362.7,76,362.7,81.2,101,0,17.2,20,21.7,868,0.4,12.969,21,3.1
365.8,77,356.5,81.2,101,0,6.0,11,11.7,155,12.9,12.700,21,0.2
368.9,77,352.0,81.2,101,0,0.0,5,0.0,0,6.6,12.577,21,6.3
372.0,77,352.0,81.2,101,0,0.0,5,0.0,0,1.6,12.560,21,6.3
375.1,77,352.0,81.2,101,0,0.1,5,0.1,0,1.6,12.560,21,6.3
378.2,77,351.3,81.2,101,0,0.0,5,0.0,0,1.6,12.560,21,6.3
381.3,77,352.0,81.2,101,0,21,6.3
